transaction_id,delivery_date,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,demand_volume,fuel_price_factor,final_price_idr
1383,2024-11-27 14:00:00,-6.187200270076265,106.75291488222315,-6.124169813587292,106.96270093477966,112,1.0316562156371503,151114.66831840636
1384,2024-11-27 15:00:00,-6.202205110208418,106.75658368465359,-6.189263585106477,106.84487571614491,352,1.0135485463380554,116170.27570679065
1385,2024-11-27 16:00:00,-6.270798276186384,106.96283918920795,-6.224398967004668,106.92490058483328,399,1.0976031450018366,117501.23869973254
1386,2024-11-27 17:00:00,-6.286577114033866,106.92188087320187,-6.281043952443255,106.83267948373647,396,1.0759552895685704,136743.50344782634
1387,2024-11-27 18:00:00,-6.210376381188088,106.9482571875967,-6.281683148316689,106.76632445803335,747,1.0729137232468786,215491.5437893372
1388,2024-11-27 19:00:00,-6.248504631613444,106.87077907886251,-6.222284451039931,106.72004106371811,116,1.0591733863032016,134684.3876022329
1389,2024-11-27 20:00:00,-6.121712026542025,106.99839883968158,-6.106757363762071,106.84780131632189,161,1.0927777878759943,134832.44301080712
1390,2024-11-27 21:00:00,-6.187472203568633,106.83439763713807,-6.274664647690742,106.74701898223445,62,1.0904705353391733,112478.57331686465
1391,2024-11-27 22:00:00,-6.264148054559959,106.95086637676708,-6.220758743865929,106.8195297090522,472,1.0929247930562462,159488.5346631024
1392,2024-11-27 23:00:00,-6.216076275339692,106.7326108969538,-6.1589061494218935,106.80940748550799,421,1.0789727238612798,133674.9100874594
1393,2024-11-28 00:00:00,-6.260710695441453,106.90169913608577,-6.200691732089386,106.89124495431868,265,1.0033635968730066,95942.85975748717
1394,2024-11-28 01:00:00,-6.278697536500335,106.76031027972557,-6.148861128314339,106.77000316746575,94,1.0678003765402162,115696.08690036775
1395,2024-11-28 02:00:00,-6.201231149492662,106.853777432147,-6.240311155533866,106.98060400995892,462,1.0893758286064934,155237.6676320585
1396,2024-11-28 03:00:00,-6.274642303668408,106.98802611390188,-6.268614573747753,106.91239751041154,331,1.067713998956389,115491.92711413329
1397,2024-11-28 04:00:00,-6.229518376415302,106.79692440079191,-6.240890370754745,106.74649559646932,159,1.0249640205148134,84547.37016346924
1398,2024-11-28 05:00:00,-6.256904341949846,106.99349390795427,-6.161352045596999,106.88586908748391,249,1.013643820438422,128096.40862073268
1399,2024-11-28 06:00:00,-6.14532712298194,106.92005974667384,-6.215583264581516,106.78575469432188,303,1.0206888872938287,138512.8228576119
1400,2024-11-28 07:00:00,-6.257939998627191,106.76496394936915,-6.178507269529422,106.81154359837527,304,1.061920479120811,127067.13123615045
1401,2024-11-28 08:00:00,-6.170853918203908,106.98570644375174,-6.278019544204194,106.89931416412719,567,1.092121004584854,175882.24732918682
1402,2024-11-28 09:00:00,-6.148690762729781,106.7739227931975,-6.116245739473858,106.97195500632101,350,1.0785435527447969,181094.6884607475
1403,2024-11-28 10:00:00,-6.274419334312416,106.70733552181751,-6.266646607703516,106.8984909363799,197,1.024824801576553,147243.99919751487
1404,2024-11-28 11:00:00,-6.109797642227454,106.80090340097755,-6.244038222386088,106.8551277834807,327,1.0418167085909031,141910.89322634754
1405,2024-11-28 12:00:00,-6.154199820947618,106.86942291738853,-6.118873815761075,106.99521174229403,89,1.041464372408569,113046.70122784989
1406,2024-11-28 13:00:00,-6.187348909462632,106.86972664125973,-6.108516089367912,106.79848798694788,321,1.0237607310242232,123656.48536920185
1407,2024-11-28 14:00:00,-6.2404299496631594,106.70867517237326,-6.141941638280716,106.72875632316168,163,1.0448935619065995,107614.79667457957
1408,2024-11-28 15:00:00,-6.215900386307833,106.92079692539808,-6.174812806715163,106.71127054216733,100,1.0970021109428407,156435.58801138407
1409,2024-11-28 16:00:00,-6.131560152916956,106.7988874516583,-6.233135609470053,106.75743652334967,255,1.0857562657956712,124292.35344409934
1410,2024-11-28 17:00:00,-6.292361432250128,106.84870940452859,-6.2916915105666105,106.71359888140259,377,1.097060956599992,158423.27923437164
1411,2024-11-28 18:00:00,-6.101239119578688,106.78246085218466,-6.201926463469407,106.81028300131557,367,1.0933126993217903,141669.36970498867
1412,2024-11-28 19:00:00,-6.283664463227209,106.7017257235584,-6.1613916550272725,106.77657757415408,127,1.0193748210350255,126980.45201961597
1413,2024-11-28 20:00:00,-6.193204835016684,106.81290792972419,-6.240588996555043,106.93968858766982,497,1.0225354282113122,149640.23994530013
1414,2024-11-28 21:00:00,-6.244126463589238,106.81882297447802,-6.173985950457941,106.99257587798962,372,1.046463156456902,164608.34234379255
1415,2024-11-28 22:00:00,-6.175929762752334,106.94545476246346,-6.154754366402413,106.93542886616541,724,1.0214946712255577,123873.74026993926
1416,2024-11-28 23:00:00,-6.13934342144288,106.92329467459679,-6.131822074202583,106.90919251815875,88,1.0102823245830623,62679.357120144385
1417,2024-11-29 00:00:00,-6.123718502688572,106.98160478529238,-6.183709518694999,106.7849944406496,383,1.0623236306654056,175348.92943462872
1418,2024-11-29 01:00:00,-6.147755634122275,106.72270739903665,-6.245723218158824,106.93605077336802,303,1.0866092063389616,185027.92214264543
1419,2024-11-29 02:00:00,-6.165179637655011,106.76137933577128,-6.236203178503652,106.78945777926198,142,1.0323736100452323,94022.24074343494
1420,2024-11-29 03:00:00,-6.271709974102474,106.96720970727652,-6.267780713705517,106.73281035550959,132,1.0565648254458464,163717.20482473532
1421,2024-11-29 04:00:00,-6.291550984912693,106.98198075445724,-6.289746257878464,106.82490480731765,180,1.01736856911405,128827.01198330963
1422,2024-11-29 05:00:00,-6.2810513496212765,106.7074594822572,-6.12731105716803,106.8526473326221,250,1.0579718605139612,164346.29817303445
1423,2024-11-29 06:00:00,-6.210647676090367,106.9114551606155,-6.244183849190887,106.77184412210963,327,1.07429050113078,144095.35999185342
1424,2024-11-29 07:00:00,-6.2979647310034315,106.82610119409117,-6.168070287911465,106.95814927523682,436,1.0407475498955148,176731.43026738943
1425,2024-11-29 08:00:00,-6.118960750153574,106.84553592222198,-6.231215354075019,106.9251024125756,475,1.0463020557263323,160972.51106826874
1426,2024-11-29 09:00:00,-6.291812951087046,106.74680872561777,-6.240252195683339,106.74018969001008,175,1.0036383840227596,91590.07362800105
1427,2024-11-29 10:00:00,-6.286494996315997,106.86863238524082,-6.171051819395214,106.88296142023147,200,1.047466283723776,118875.16115916213
1428,2024-11-29 11:00:00,-6.278618836004241,106.79605054496824,-6.235914605243412,106.79274062659836,490,1.0840302261073,116975.28100661059
1429,2024-11-29 12:00:00,-6.105922170268664,106.70608215331102,-6.1408753465178565,106.97710224039594,349,1.0426206639648672,197189.22796717065
1430,2024-11-29 13:00:00,-6.223597605524962,106.79051123074915,-6.284252745239941,106.99624841472134,231,1.0148843285585298,157463.45363178558
1431,2024-11-29 14:00:00,-6.145710708299398,106.95751124256908,-6.289111638502712,106.85523073000132,289,1.034315656553145,150058.1889198197
1432,2024-11-29 15:00:00,-6.269216535235491,106.99705231546156,-6.2925159999741185,106.97991629697636,52,1.0920916381526553,68598.85123616806
1433,2024-11-29 16:00:00,-6.106612948246865,106.85018639723555,-6.286634785380534,106.99780885401364,293,1.093943931165265,183724.5049047575
1434,2024-11-29 17:00:00,-6.2630960238561855,106.79007000708144,-6.262305641119098,106.91544366398377,154,1.0118324451820941,120090.30504165463
1435,2024-11-29 18:00:00,-6.1688077797769685,106.75209158380316,-6.272942760651861,106.85480005496976,467,1.0373808512040965,160857.8150768135
1436,2024-11-29 19:00:00,-6.2300642640258195,106.8450941065532,-6.2828213810419955,106.76954477030692,636,1.0803288408166556,161495.56516838094
1437,2024-11-29 20:00:00,-6.211128551997519,106.98301254819141,-6.204955881107409,106.96748778934933,434,1.042282822739711,95945.36350840711
1438,2024-11-29 21:00:00,-6.158669045442824,106.85814678573607,-6.281130745349855,106.73835084829203,431,1.0084839113966353,156995.9077061154
1439,2024-11-29 22:00:00,-6.103643501115736,106.97127435990438,-6.2480617507753315,106.80930353808935,293,1.0849785713977773,176105.7449902405
1440,2024-11-29 23:00:00,-6.199516658778504,106.93604494510724,-6.1863747705050205,106.72199761046573,394,1.0711970959420727,181536.74306345018
1441,2024-11-30 00:00:00,-6.168106020960414,106.98029216111563,-6.282411895830308,106.767569940368,201,1.0034197693749753,176968.78761921448
1442,2024-11-30 01:00:00,-6.297947489672402,106.89433353145891,-6.2426080037932605,106.86685342932238,300,1.0479944761609779,116675.1075270504
1443,2024-11-30 02:00:00,-6.284221805592189,106.77152582712968,-6.25950232111742,106.94842848948474,640,1.047882893755449,198250.02839428952
1444,2024-11-30 03:00:00,-6.2715175524121305,106.77916835799294,-6.172208766175456,106.8549998301644,249,1.0054833481847611,133564.10841176717
1445,2024-11-30 04:00:00,-6.121190160189165,106.76562536125981,-6.179700417782437,106.71206186025843,401,1.076512698006829,137205.2308570657
1446,2024-11-30 05:00:00,-6.237223192016482,106.97937416471096,-6.2410934535069895,106.83631685460614,374,1.000916848157334,151938.34544254484
1447,2024-11-30 06:00:00,-6.128550579070093,106.76942839294469,-6.120087394167698,106.99705932911885,443,1.0309036507430225,198297.34562122083
1448,2024-11-30 07:00:00,-6.118082326417864,106.99503974977401,-6.211102214017194,106.81603796593531,219,1.094663877980559,185226.9802453105
1449,2024-11-30 08:00:00,-6.118807258819772,106.85497865259926,-6.284146953924361,106.9472628599562,300,1.0094128227356143,173538.97091524547
1450,2024-11-30 09:00:00,-6.133427182097787,106.88054653108003,-6.14667474141546,106.88928043812366,681,1.0859581722578022,146356.32543071275
1451,2024-11-30 10:00:00,-6.120976920221747,106.77798009820602,-6.246896527522315,106.93677293148085,387,1.0963298445214853,193949.21720896917
1452,2024-11-30 11:00:00,-6.250478967812825,106.74938486908272,-6.134179548747248,106.99921728991004,114,1.0399865813081421,189956.62990822466
1453,2024-11-30 12:00:00,-6.209963683049041,106.74412986074614,-6.29812931311144,106.83915109214279,182,1.0764539081571545,139604.3728909412
1454,2024-11-30 13:00:00,-6.178337665363143,106.90257872848738,-6.126243177697878,106.81005132226228,156,1.0794130801921809,126157.0705943843
1455,2024-11-30 14:00:00,-6.189699821101727,106.87317185297694,-6.220149859954179,106.87819496244454,66,1.0526259146264247,82314.1542397807
1456,2024-11-30 15:00:00,-6.158719461321692,106.94950864836044,-6.219903648961614,106.99457615338174,352,1.0902427654085463,132612.61278072878
1457,2024-11-30 16:00:00,-6.187454938792567,106.90305441817628,-6.142440630458319,106.88746890993409,744,1.0506602286203575,153146.18299813088
1458,2024-11-30 17:00:00,-6.253837546726001,106.82363662720343,-6.169316875087002,106.87243573852476,256,1.0002542760238968,130332.48202467637
1459,2024-11-30 18:00:00,-6.20819017012192,106.7400498419292,-6.118923160903724,106.82727457746043,287,1.0706888659962985,154930.88757249565
1460,2024-11-30 19:00:00,-6.190522907619477,106.84689181826622,-6.227796937326157,106.79694082148664,153,1.0543728698506853,112738.78587047482
1461,2024-11-30 20:00:00,-6.2312986992348005,106.80570305414628,-6.112381534714963,106.73063590589062,133,1.0075986862788262,130959.43866521821
1462,2024-11-30 21:00:00,-6.149235574174901,106.78101050863587,-6.283401987664233,106.85315799138799,229,1.0263270543838412,145932.49431569173
1463,2024-11-30 22:00:00,-6.251790876012542,106.87238880465956,-6.243817739639802,106.7264518925999,445,1.0733054953079038,170365.5152560728
1464,2024-11-30 23:00:00,-6.214597700527491,106.9853117075401,-6.275117592210575,106.83653544811732,709,1.0189962224017863,192235.73371969198
1465,2024-12-01 00:00:00,-6.214156303256168,106.70858177861736,-6.1455391528704775,106.96459342847129,302,1.0878561700690528,211382.21410213484
1466,2024-12-01 01:00:00,-6.218899145113739,106.83547229731434,-6.2286855284878015,106.9583639016614,128,1.0934714098527198,132925.44648886772
1467,2024-12-01 02:00:00,-6.258472123326481,106.93247281742677,-6.201805566705114,106.72105836284781,242,1.0771842521547204,183499.09504973868
1468,2024-12-01 03:00:00,-6.2760944025431655,106.81994434211603,-6.248271101292358,106.79140851964637,94,1.035463813835265,88089.46452316824
1469,2024-12-01 04:00:00,-6.175956861087207,106.97768637486195,-6.277316530765538,106.81134461157473,377,1.0102428391894565,174897.77044425416
1470,2024-12-01 05:00:00,-6.253536427842095,106.96223191427265,-6.213985851630624,106.74715817793307,267,1.0849411070287511,187853.09114841363
1471,2024-12-01 06:00:00,-6.1754034151906385,106.71826217863025,-6.279354829822953,106.9725606223059,213,1.0793632105557471,205463.6833761923
1472,2024-12-01 07:00:00,-6.259889659860932,106.86186512071785,-6.23772882452749,106.73531260401384,124,1.0622295875344545,138785.28577065514
1473,2024-12-01 08:00:00,-6.247464941512469,106.77592535649575,-6.192796840457013,106.92555325055093,183,1.0362631572022805,154190.270430808
1474,2024-12-01 09:00:00,-6.1367563683780135,106.87444950907442,-6.123984935866831,106.9656879482001,329,1.061153483532252,141684.03690297637
1475,2024-12-01 10:00:00,-6.1718420678128725,106.91868482644732,-6.2606856594855875,106.80314603167365,98,1.0861489495586156,138247.469175515
1476,2024-12-01 11:00:00,-6.123970669312063,106.94590982312589,-6.2961658259928885,106.93693936758453,366,1.0916911164651903,176836.5978339342
1477,2024-12-01 12:00:00,-6.155755661161183,106.99810816941562,-6.212758590841182,106.89303079633314,320,1.0697182489440102,146674.0344601194
1478,2024-12-01 13:00:00,-6.15156018655519,106.82376675177542,-6.224684951455831,106.76563625749259,712,1.0232139041033697,165030.0761969369
1479,2024-12-01 14:00:00,-6.232370971217727,106.76209612965634,-6.257324598987088,106.82811092793168,239,1.0376143811519272,114505.47468703694
1480,2024-12-01 15:00:00,-6.100199550535773,106.96581776565137,-6.262511039275061,106.87991127477721,479,1.069068861348746,189909.85865005993
1481,2024-12-01 16:00:00,-6.247960984689741,106.9647840480364,-6.2573275672943165,106.98418333529295,318,1.0661839933543102,103399.45585876005
1482,2024-12-01 17:00:00,-6.154536422160472,106.7365929216035,-6.194295270538523,106.96392015543749,407,1.0234727315143581,202509.33686018488
1483,2024-12-01 18:00:00,-6.25579354859967,106.85334468202154,-6.120780822873813,106.84034509608414,423,1.0364207908128864,166668.68684491422
1484,2024-12-01 19:00:00,-6.281779918719392,106.803106153087,-6.2053849231234475,106.87036434382047,87,1.0176831616024675,118999.32077414343
1485,2024-12-01 20:00:00,-6.161195027583286,106.7874060069237,-6.260839183156967,106.99869177032578,405,1.036280197574154,198015.30146520794
1486,2024-12-01 21:00:00,-6.101479894743447,106.76935856313263,-6.126997767741831,106.87521410690842,265,1.0434423043082637,133851.0069336244
1487,2024-12-01 22:00:00,-6.17280846806073,106.70663129819026,-6.161060239066076,106.94219349991808,290,1.0221459614394492,185083.6986094154
1488,2024-12-01 23:00:00,-6.1682972848580855,106.88935253114008,-6.200280257065469,106.88916802792076,325,1.013984837335925,103252.71745523358
1489,2024-12-02 00:00:00,-6.142268828556613,106.98730145299388,-6.115599194232614,106.84638562392864,255,1.0417827789984893,133720.95807005643
1490,2024-12-02 01:00:00,-6.219837526526617,106.85810690868011,-6.168567527548646,106.7666566356653,255,1.0213676907500484,115103.29210399203
1491,2024-12-02 02:00:00,-6.197570814893458,106.92529130185537,-6.128699759465833,106.86279786782576,237,1.0057734688870879,106600.44805528119
1492,2024-12-02 03:00:00,-6.158626493851568,106.76885901791674,-6.135008480287411,106.76433907784934,726,1.015460985964907,124407.54620646159
1493,2024-12-02 04:00:00,-6.1194034163672315,106.8231531028576,-6.185570017295821,106.93972882111179,458,1.0462733122535093,149905.8292515983
1494,2024-12-02 05:00:00,-6.2377477619671104,106.95204641969426,-6.105428958276393,106.9533581125736,418,1.064667068160234,147516.5666290928
1495,2024-12-02 06:00:00,-6.1675496513387404,106.70101922065886,-6.153937172081309,106.80504090718804,316,1.0445188492911752,123589.53106251825
1496,2024-12-02 07:00:00,-6.186303299865332,106.9316091381679,-6.284412148123493,106.97097731709982,288,1.0045427413733965,125082.61424159109
1497,2024-12-02 08:00:00,-6.287577581324038,106.98208966734084,-6.243681815168064,106.87098375560481,235,1.045794292739388,130829.75925907696
1498,2024-12-02 09:00:00,-6.165143255748851,106.92378972638708,-6.126820732084869,106.82157075049116,386,1.0996791003476787,147074.06838305722
1499,2024-12-02 10:00:00,-6.19409408828349,106.70028251476792,-6.286225800217141,106.96933498259746,127,1.0134632199547493,177054.7645432718
1500,2024-12-02 11:00:00,-6.281627353736718,106.81283968132668,-6.150965231229172,106.8718925471628,402,1.0448867638146992,148617.3955381461
1501,2024-12-02 12:00:00,-6.134042574258424,106.88864082760068,-6.143651632303999,106.76702843303126,343,1.03166947320041,130960.88865768482
1502,2024-12-02 13:00:00,-6.15548897115599,106.86818303287826,-6.128310493601384,106.79867001625507,181,1.0090586441235863,94652.86512757173
1503,2024-12-02 14:00:00,-6.256633359623295,106.8387614148885,-6.153720273014405,106.77137491970723,237,1.0538488820212744,125257.79610317937
1504,2024-12-02 15:00:00,-6.286600399431297,106.84261032085465,-6.136178807325889,106.70701202228618,320,1.0232915797140756,161520.22112540217
1505,2024-12-02 16:00:00,-6.2678146305014435,106.78182026046105,-6.114928833278129,106.85483573975752,228,1.0751818755763793,146677.2640707872
1506,2024-12-02 17:00:00,-6.265396455627195,106.91152814658219,-6.145451600531206,106.94810218098272,697,1.066525183389366,179908.79942935277
1507,2024-12-02 18:00:00,-6.136824821114122,106.86578851891213,-6.223515036900235,106.96050227915853,350,1.031503234312838,144235.68059535895
1508,2024-12-02 19:00:00,-6.1416208817892874,106.77874536867452,-6.249363404343231,106.96131544929682,391,1.0621805613549395,187493.30063858366
1509,2024-12-02 20:00:00,-6.172650779446948,106.73238307216991,-6.225001985804385,106.98511744906163,53,1.0939419243310837,171972.2078760797
1510,2024-12-02 21:00:00,-6.294425241654859,106.71494923222046,-6.16698413331976,106.77665331300598,289,1.0492431960819952,137770.40956223352
1511,2024-12-02 22:00:00,-6.119318832723853,106.99064167224648,-6.222399855925314,106.96834667649095,278,1.0202840356976999,117194.22123659066
1512,2024-12-02 23:00:00,-6.11560278093721,106.82003816577031,-6.223654033161639,106.74739364203052,59,1.049227621769393,111013.3224144371
1513,2024-12-03 00:00:00,-6.104984092786611,106.80978343299347,-6.265987351411208,106.88389760851872,561,1.0426616542974914,177753.0117361196
1514,2024-12-03 01:00:00,-6.1859109626626125,106.9376671001423,-6.204303994672094,106.75451425827725,281,1.0319785266049923,150699.0263357216
1515,2024-12-03 02:00:00,-6.144253022636593,106.7740339494386,-6.114789059223861,106.71195231490327,314,1.0492049344884988,108162.52376449277
1516,2024-12-03 03:00:00,-6.295394944721488,106.90585848241605,-6.298759493465689,106.8757916857156,222,1.0171618660950748,80386.63561707658
1517,2024-12-03 04:00:00,-6.2212297414716025,106.77005556071505,-6.205112470472498,106.91941860415827,277,1.0099622334408245,134199.2794535284
1518,2024-12-03 05:00:00,-6.1938854270329475,106.97757771062281,-6.22492517217387,106.85887873283824,320,1.0286584204645661,128591.8879415846
1519,2024-12-03 06:00:00,-6.276377723031419,106.96693483163382,-6.173193466675926,106.81405117435327,235,1.0285887824935696,147216.53035133504
1520,2024-12-03 07:00:00,-6.193516644750453,106.90659929056493,-6.283304926445433,106.98870924717777,609,1.034031864309358,165378.69691943622
1521,2024-12-03 08:00:00,-6.269817790017923,106.72652142351194,-6.225610108114598,106.87636557637892,132,1.0913846056410246,142446.09068576407
1522,2024-12-03 09:00:00,-6.275909973580642,106.81054926983518,-6.1721467745651735,106.99707875743803,254,1.0942911239707072,180564.08416888514
1523,2024-12-03 10:00:00,-6.22107622815093,106.79825015291418,-6.104702364089467,106.90689653942023,67,1.0041292274881806,118851.06171628908
1524,2024-12-03 11:00:00,-6.276413190441908,106.98391235386134,-6.255446014450956,106.9490254772371,125,1.032620488629589,77856.36903498064
1525,2024-12-03 12:00:00,-6.256203160122544,106.8303999663751,-6.117175148858553,106.76525257512378,221,1.0204048224569693,133153.38792894437
1526,2024-12-03 13:00:00,-6.287756912066036,106.97321566128235,-6.1084316193051755,106.77592968794418,60,1.001037306339315,161970.3009936504
1527,2024-12-03 14:00:00,-6.230984565866258,106.83108543275691,-6.243676621446581,106.90039731375984,327,1.0655310746131494,111993.9655519471
1528,2024-12-03 15:00:00,-6.278147043907717,106.78760230624712,-6.270791394128387,106.95089523064698,286,1.077505085752526,149936.4977563125
1529,2024-12-03 16:00:00,-6.155009435326795,106.96781272225267,-6.288268972951786,106.71194223366405,434,1.0048030940581762,204569.75494338627
1530,2024-12-03 17:00:00,-6.162642489170179,106.83363053570284,-6.200342301401847,106.84533362810704,332,1.0676639187990602,107612.61232787353
1531,2024-12-03 18:00:00,-6.223538192989733,106.99327150209132,-6.170915486642093,106.70619779948305,236,1.0728458822837112,209486.42306012317
1532,2024-12-03 19:00:00,-6.1987726627226865,106.99224187576216,-6.210427682960044,106.72130316215936,244,1.0969502509646842,205745.40393348105
1533,2024-12-03 20:00:00,-6.18082332414624,106.88376156246274,-6.139976240514277,106.98754689657889,197,1.091760247812713,120548.71425675489
1534,2024-12-03 21:00:00,-6.135025013047018,106.83089521676881,-6.149745677513667,106.97967853217696,673,1.0196829127922513,171537.6389984324
1535,2024-12-03 22:00:00,-6.26261077260813,106.70025931908704,-6.161799927999233,106.93831908474196,470,1.0368529694252766,200794.0169578731
1536,2024-12-03 23:00:00,-6.10636698037491,106.84858768068601,-6.274236535259945,106.87499112370986,133,1.0347239494434108,133342.23516482709
1537,2024-12-04 00:00:00,-6.280805220134172,106.85470050288826,-6.267360450568166,106.84642121500008,241,1.0305739039847792,77324.20974883484
1538,2024-12-04 01:00:00,-6.286068577469338,106.99650666071626,-6.266989417192369,106.9843394761465,414,1.0013810037046023,92496.76799205871
1539,2024-12-04 02:00:00,-6.169819840737629,106.97524757537586,-6.281509358476429,106.72604656304128,430,1.0045928847611936,197313.21927620197
1540,2024-12-04 03:00:00,-6.2126237745813855,106.90914130576915,-6.202205965803322,106.97058620809479,275,1.0024074342611333,97990.61267542484
1541,2024-12-04 04:00:00,-6.263656068610701,106.72264160789764,-6.198580185901406,106.91817511663693,216,1.0094328713123024,152545.37574709853
1542,2024-12-04 05:00:00,-6.181883013042464,106.94106325437139,-6.200305458998525,106.81961031370193,211,1.0259276970504827,120009.91393136016
1543,2024-12-04 06:00:00,-6.2888956471780135,106.83051234713751,-6.281506016507996,106.89090475729984,421,1.0024705304431034,109343.88793254006
1544,2024-12-04 07:00:00,-6.276384628042175,106.89793280347497,-6.170816700917488,106.87586815968383,97,1.0241327255920525,109047.29021608901
1545,2024-12-04 08:00:00,-6.206972894576758,106.75059245247662,-6.112227556138698,106.92537964690916,371,1.0085575756549305,170596.2404575468
1546,2024-12-04 09:00:00,-6.218428596760628,106.78127062887458,-6.281177861949151,106.95693584837613,350,1.0444622921115998,168832.21080841648
1547,2024-12-04 10:00:00,-6.1681368524731,106.93359618952685,-6.195035813076551,106.73019152924742,250,1.0466763969192376,159398.61258400275
1548,2024-12-04 11:00:00,-6.296947904378816,106.77641073697438,-6.257271650202956,106.70179927958833,658,1.0142405194067434,142601.4565343483
1549,2024-12-04 12:00:00,-6.136252877774518,106.93425556085985,-6.119781260748421,106.76269458504278,85,1.0059852637806053,126287.48646012422
1550,2024-12-04 13:00:00,-6.1736861382292405,106.71006299510505,-6.202573060950711,106.88167930881981,415,1.0623540133837093,164835.0290924863
1551,2024-12-04 14:00:00,-6.127237127644376,106.92475699776534,-6.16344193361576,106.95401020601305,286,1.044133645106488,96010.39838946082
1552,2024-12-04 15:00:00,-6.137687357001152,106.8454859405043,-6.165762868977401,106.96970888238697,326,1.0948178181931523,141091.8673073835
1553,2024-12-04 16:00:00,-6.104375554531448,106.9162777481122,-6.138714434017702,106.84726348431509,277,1.0476073116200593,108102.42267375832
1554,2024-12-04 17:00:00,-6.276800949085819,106.97518527429439,-6.15003619385471,106.77919341505624,451,1.0211004619222015,194548.15036773248
1555,2024-12-04 18:00:00,-6.137548898213076,106.75911603223672,-6.213005386787607,106.75692535401032,553,1.0132731439607112,136773.5928273207
1556,2024-12-04 19:00:00,-6.294214957240961,106.97807419785195,-6.187474885245103,106.91737327146157,429,1.0869457616313896,155896.21568776347
1557,2024-12-04 20:00:00,-6.119396431837395,106.91229871701394,-6.1256865355227506,106.8067709799532,228,1.0551915464403536,117105.45245484133
1558,2024-12-04 21:00:00,-6.25777830201257,106.83207287571109,-6.293080542250919,106.9316412666668,234,1.059972266446849,117606.4293442489
1559,2024-12-04 22:00:00,-6.1051885523024305,106.86993955068696,-6.119897127101478,106.70665995062217,54,1.0615600615397431,126446.2768168714
1560,2024-12-04 23:00:00,-6.279373283751879,106.82069416248086,-6.262808413755241,106.88159625142349,341,1.038965262506944,106987.67393461952
1561,2024-12-05 00:00:00,-6.214417738972392,106.89847218919228,-6.146066856604112,106.79966513107101,363,1.0014815667635097,127816.76632755631
1562,2024-12-05 01:00:00,-6.22327098431608,106.92913906900029,-6.246681344047508,106.98695268357307,321,1.0767480118099493,109402.82401681268
1563,2024-12-05 02:00:00,-6.12707833026279,106.83515533015951,-6.178088826060254,106.85234087892708,222,1.0864276964524375,96674.88130166852
1564,2024-12-05 03:00:00,-6.121903839988536,106.9237797873632,-6.201337705994919,106.70841669291015,132,1.054812981092793,161488.35302547534
1565,2024-12-05 04:00:00,-6.2830708651190745,106.80613538516565,-6.127143617871345,106.83535403749639,227,1.0659370636353531,141133.7870711283
1566,2024-12-05 05:00:00,-6.190645888271839,106.8160170216276,-6.129123594519102,106.87075944956852,433,1.0145166335420717,121216.1559971143
1567,2024-12-05 06:00:00,-6.118859562968721,106.71217337269823,-6.174313634475915,106.73268669810203,364,1.0939257854194362,113462.77804472113
1568,2024-12-05 07:00:00,-6.292437663332247,106.77615714361245,-6.291910905277782,106.94989108670529,307,1.0481659428288477,159921.42273994375
1569,2024-12-05 08:00:00,-6.176887614170645,106.88697519220953,-6.286547546319345,106.96052619698636,709,1.0809482138366044,185808.16907305564
1570,2024-12-05 09:00:00,-6.100152705723311,106.71963879355299,-6.260893052851736,106.8192225018314,159,1.0666817601565,156016.36228178177
1571,2024-12-05 10:00:00,-6.128563562372968,106.85349587752104,-6.288463589275348,106.71385314256872,83,1.0038332609651708,141805.97618604088
1572,2024-12-05 11:00:00,-6.2658264569654705,106.8439695959753,-6.185497385925848,106.92602668643696,58,1.0200650610039323,100645.3877151116
1573,2024-12-05 12:00:00,-6.281974236795446,106.8577411328815,-6.231169009895491,106.70528934778905,266,1.0162059891742443,138593.20364900643
1574,2024-12-05 13:00:00,-6.260114440725635,106.96408343408126,-6.227818633313222,106.73641009431627,81,1.0059169047846257,149059.31361673982
1575,2024-12-05 14:00:00,-6.199012691814345,106.72193899768776,-6.131930303001034,106.91299362521782,197,1.0201840714104031,150627.19511764823
1576,2024-12-05 15:00:00,-6.2404623914090145,106.78418106506402,-6.10327251691971,106.76420497024957,475,1.0255740969944085,150086.83091143903
1577,2024-12-05 16:00:00,-6.163825252750397,106.91878514396736,-6.217325574917782,106.85542214602252,224,1.0640447395878936,108046.05961459801
1578,2024-12-05 17:00:00,-6.17715070768811,106.80882096453958,-6.153367343958204,106.87163413921866,312,1.0263209899687893,113249.66526247433
1579,2024-12-05 18:00:00,-6.157100068300677,106.92528033442777,-6.1707127712519165,106.72466682593148,299,1.0089365046600653,164845.5947174514
1580,2024-12-05 19:00:00,-6.115602530977335,106.9391905252308,-6.205297927780079,106.94237370407916,362,1.0893405767802873,135096.4632029695
1581,2024-12-05 20:00:00,-6.281269623604541,106.95969173927696,-6.235469840650764,106.8304939052508,65,1.0286358713337542,111795.9424335165
1582,2024-12-05 21:00:00,-6.220642819280483,106.84910004619468,-6.185373582784547,106.75060340414915,99,1.0749448993714015,106432.20664179199
1583,2024-12-05 22:00:00,-6.160712339830415,106.93571049484288,-6.276989511424741,106.7087985851295,229,1.0931667259056097,187131.97686901066
