transaction_id,delivery_date,pickup_latitude,pickup_longitude,demand_volume,fuel_price_factor,final_price_idr
2441,2025-01-10 16:00:00,-6.157225688832408,106.79943238274139,55,1.0305461342883226,11139.064483276867
2442,2025-01-10 17:00:00,-6.264364950051318,106.83190897423681,144,1.02562232844027,13421.482244115778
2443,2025-01-10 18:00:00,-6.153846640733354,106.82538940660129,182,1.0273943310375082,12252.776570429096
2444,2025-01-10 19:00:00,-6.26165544931016,106.9882236664629,126,1.0058698867448963,13478.361400979491
2445,2025-01-10 20:00:00,-6.1666067118333725,106.7558434065108,209,1.0867126559310814,12283.142975126357
2446,2025-01-10 21:00:00,-6.250145494365567,106.74464720364543,373,1.0320174942271985,14018.995214219916
2447,2025-01-10 22:00:00,-6.27379862455393,106.8463065957129,264,1.0444803664014002,13737.25083916357
2448,2025-01-10 23:00:00,-6.194758758145211,106.72993204925618,59,1.0947220590696842,9992.19345158155
2449,2025-01-11 00:00:00,-6.275435986294652,106.88541560005244,424,1.001628541772108,14314.452389289749
2450,2025-01-11 01:00:00,-6.258380762701782,106.99140926922654,137,1.0647298714028355,13427.936184414948
2451,2025-01-11 02:00:00,-6.170329159513919,106.8244174922236,85,1.0828302124158993,14072.866915500306
2452,2025-01-11 03:00:00,-6.139934869982584,106.91931743701315,461,1.0960122343702123,14922.680776426398
2453,2025-01-11 04:00:00,-6.216520632628765,106.93603636912621,475,1.0909741409385183,13649.313543043952
2454,2025-01-11 05:00:00,-6.168976158799113,106.8945196487877,236,1.051064255396581,14446.872118626565
2455,2025-01-11 06:00:00,-6.146611105245516,106.91028242486138,69,1.0147014725356307,12959.608959994863
2456,2025-01-11 07:00:00,-6.176206864688978,106.73706574707849,93,1.0188853095093375,11475.817028201422
2457,2025-01-11 08:00:00,-6.174509034832049,106.90412075675901,342,1.033487677536066,14728.259462159693
2458,2025-01-11 09:00:00,-6.218792183061248,106.72237645722048,714,1.010074300951363,15670.112459993548
2459,2025-01-11 10:00:00,-6.127137875493959,106.97763219033789,402,1.0610913863199087,13954.544772390578
2460,2025-01-11 11:00:00,-6.107019212187095,106.72966717675418,230,1.0158304425665248,14720.001500969029
2461,2025-01-11 12:00:00,-6.290208725409416,106.9394107604882,221,1.0154578523558586,14947.480282969043
2462,2025-01-11 13:00:00,-6.124731477789715,106.94073138146109,196,1.0237631296732446,13412.973748221624
2463,2025-01-11 14:00:00,-6.119421131675355,106.77238507238262,396,1.0942803547636617,14394.153845239707
2464,2025-01-11 15:00:00,-6.18153448214766,106.94890285766462,392,1.0689367321001455,14087.421097775206
2465,2025-01-11 16:00:00,-6.215694307997157,106.92676685676867,513,1.0575347918630134,14283.644695673878
2466,2025-01-11 17:00:00,-6.250417647149308,106.833682888803,270,1.047973937201767,13105.809966818624
2467,2025-01-11 18:00:00,-6.136474497978499,106.78628037014185,190,1.0499477397933925,14687.009449903046
2468,2025-01-11 19:00:00,-6.186073839999024,106.96392437953675,106,1.0926578761316115,13614.922155052596
2469,2025-01-11 20:00:00,-6.294653852522774,106.894140974762,169,1.0121520414016365,13679.85483440236
2470,2025-01-11 21:00:00,-6.195499861082339,106.82052119877733,344,1.015931348469908,13965.283782004304
2471,2025-01-11 22:00:00,-6.176452094220053,106.9519631958291,490,1.0163309152755158,14826.29712367979
2472,2025-01-11 23:00:00,-6.101940665960497,106.9954589849424,555,1.0783269640989748,15069.08906585582
2473,2025-01-12 00:00:00,-6.195019295898829,106.72723053192507,60,1.0360122428322878,11033.781332776243
2474,2025-01-12 01:00:00,-6.262373395135127,106.75565719842811,57,1.0204637684390143,14490.960405354737
2475,2025-01-12 02:00:00,-6.198259522088895,106.77154299600905,246,1.0561922174675362,11256.827215234198
2476,2025-01-12 03:00:00,-6.282231755303549,106.92404112267948,386,1.0028144043996248,14691.706789465396
2477,2025-01-12 04:00:00,-6.19315821234826,106.8072046511292,412,1.0719856772520693,13554.786330585226
2478,2025-01-12 05:00:00,-6.270562265547166,106.9544403249576,269,1.0374740581992565,15299.10410210024
2479,2025-01-12 06:00:00,-6.268543136721127,106.79192078449599,501,1.0658320532895729,13610.647295077068
2480,2025-01-12 07:00:00,-6.207635445812791,106.81184327516777,78,1.0462814651559076,12058.408171738916
2481,2025-01-12 08:00:00,-6.276012444371147,106.91011229914695,417,1.0566361825816295,14759.635949490148
2482,2025-01-12 09:00:00,-6.212733527251253,106.8653046270589,267,1.061855459194153,11384.896237840181
2483,2025-01-12 10:00:00,-6.147329441932672,106.98922104869004,344,1.0106844644381872,13586.510314838219
2484,2025-01-12 11:00:00,-6.239388141220011,106.99242689176498,380,1.0889987668853274,13768.426689614753
2485,2025-01-12 12:00:00,-6.249388048260915,106.79290683927853,101,1.0470000346035673,13223.493900900847
2486,2025-01-12 13:00:00,-6.129705152417165,106.80661210274218,90,1.0140228424780702,13911.46192416821
2487,2025-01-12 14:00:00,-6.236929965319048,106.77645472598087,408,1.0159948089939865,13820.160405611688
2488,2025-01-12 15:00:00,-6.212208903430049,106.78010011729832,344,1.056355580645347,14687.131172691792
2489,2025-01-12 16:00:00,-6.155487281044169,106.75308267386573,379,1.0756711501817342,14475.308528942509
2490,2025-01-12 17:00:00,-6.292531795713408,106.86570203260678,91,1.078072673349062,14423.522776449736
2491,2025-01-12 18:00:00,-6.147994460465048,106.7232796376529,311,1.010640860452056,14186.076955682962
2492,2025-01-12 19:00:00,-6.195010720259409,106.9290091448439,248,1.07576437322134,12423.980779200288
2493,2025-01-12 20:00:00,-6.110258766113311,106.79392267219022,438,1.0925127673653343,14446.510972695136
2494,2025-01-12 21:00:00,-6.1515064751603745,106.88416086796754,291,1.0719111715580734,13565.576273066146
2495,2025-01-12 22:00:00,-6.137417875965642,106.7104313657121,446,1.0797241277663738,13949.907259433818
2496,2025-01-12 23:00:00,-6.253877194968045,106.7521042360227,86,1.030421193756128,12884.973290216043
2497,2025-01-13 00:00:00,-6.19973068300342,106.84511760766677,283,1.0811990281268633,13066.912484112123
2498,2025-01-13 01:00:00,-6.295948532371471,106.73966583031095,244,1.0998367205515722,12799.288139228856
2499,2025-01-13 02:00:00,-6.158775820577851,106.79844115053868,314,1.068177929262768,12267.597619188653
2500,2025-01-13 03:00:00,-6.179965104822388,106.93281741325598,726,1.0548160998323215,15555.870939870987
2501,2025-01-13 04:00:00,-6.147233439671078,106.93734915692235,436,1.0100162918442341,14081.26411174388
2502,2025-01-13 05:00:00,-6.11609621995652,106.72692625687608,185,1.0017647106519423,12789.810427576873
2503,2025-01-13 06:00:00,-6.126615074661534,106.9791940887762,235,1.0959940395242929,13344.769820612279
2504,2025-01-13 07:00:00,-6.208209572163118,106.84424103860543,122,1.0167318887489876,12381.857640232567
2505,2025-01-13 08:00:00,-6.183089138221781,106.97220182980737,256,1.0528289692583102,13121.757919023328
2506,2025-01-13 09:00:00,-6.295742494359663,106.80629243444898,322,1.0631394510422782,13161.676620714888
2507,2025-01-13 10:00:00,-6.226162123792946,106.96543976398378,297,1.04152222766636,14459.667343517087
2508,2025-01-13 11:00:00,-6.223352533196293,106.94720325717556,238,1.0997118517971132,13368.092902851045
2509,2025-01-13 12:00:00,-6.137515184685688,106.86128654473796,70,1.0058840340831245,13012.470874240214
2510,2025-01-13 13:00:00,-6.255265670210317,106.82746499421921,434,1.099533771727116,14708.624962773589
2511,2025-01-13 14:00:00,-6.159315878579243,106.94463994981038,104,1.097146255871546,11400.67781324349
2512,2025-01-13 15:00:00,-6.175683968781876,106.74855258939655,491,1.0150945508212172,15221.832839570037
2513,2025-01-13 16:00:00,-6.182342838439656,106.85411143663843,100,1.0412483823336083,12737.095120482205
2514,2025-01-13 17:00:00,-6.1778813369717,106.72206079406257,166,1.072437853405431,13781.676811319317
2515,2025-01-13 18:00:00,-6.2797027379614825,106.78418997822158,123,1.0303961219554152,11114.366981772733
2516,2025-01-13 19:00:00,-6.139218564580744,106.73586912668132,348,1.0567593628304564,14580.354684506976
2517,2025-01-13 20:00:00,-6.203260434104567,106.84242400049507,162,1.011113691377894,12930.451984056335
2518,2025-01-13 21:00:00,-6.230385947190668,106.7673003426151,446,1.0952684784289903,13752.178503540803
2519,2025-01-13 22:00:00,-6.174034764980831,106.7706109544841,236,1.093208502847686,11202.99573352568
2520,2025-01-13 23:00:00,-6.138785123497645,106.830890938583,140,1.0984810572142016,13243.211310107485
2521,2025-01-14 00:00:00,-6.198799802904986,106.96950569316748,303,1.0341906208661122,13539.559033542308
2522,2025-01-14 01:00:00,-6.277555400813435,106.87061165786697,135,1.0845108164579496,13038.55244026241
2523,2025-01-14 02:00:00,-6.117660389909029,106.78457068144249,138,1.0588163314922008,14292.66039695652
2524,2025-01-14 03:00:00,-6.284657027702206,106.73647269604002,420,1.050375773943627,14242.91487741206
2525,2025-01-14 04:00:00,-6.288638574542368,106.80245332684186,410,1.0346886616131767,13910.783498616465
2526,2025-01-14 05:00:00,-6.258729210044868,106.88650854103166,191,1.0515930575246073,13556.561295931218
2527,2025-01-14 06:00:00,-6.137108262256666,106.72741880359854,284,1.0460068018701447,12448.415509846676
2528,2025-01-14 07:00:00,-6.13767078580864,106.92273243444095,288,1.0634633349651486,12621.496671912351
2529,2025-01-14 08:00:00,-6.218736969271192,106.7716069945912,142,1.0921600420927102,11779.799358287199
2530,2025-01-14 09:00:00,-6.203838080787635,106.9260107624001,73,1.0165966250848113,13907.233220679831
2531,2025-01-14 10:00:00,-6.114884999470272,106.97670258993583,433,1.0329569774453453,14258.046503038513
2532,2025-01-14 11:00:00,-6.129086607765405,106.71573640523263,323,1.023203360043659,16297.936198595706
2533,2025-01-14 12:00:00,-6.144015474976277,106.84095750569738,157,1.002930962226122,9890.555191132109
2534,2025-01-14 13:00:00,-6.214316136058644,106.91688459170751,332,1.0608735960662175,13327.532337125966
2535,2025-01-14 14:00:00,-6.114757088200351,106.82951458685645,480,1.0511175661658678,13160.001210767916
2536,2025-01-14 15:00:00,-6.169278703371598,106.74213713341021,147,1.0613286814548728,14634.785783344138
2537,2025-01-14 16:00:00,-6.224452432963563,106.88082391945198,452,1.0216767907781563,14992.722785522465
2538,2025-01-14 17:00:00,-6.1573387003422875,106.82602457568912,485,1.0381129823283377,14601.47003551734
2539,2025-01-14 18:00:00,-6.10543833811305,106.80979126661634,467,1.0894219077253138,14790.258808236604
2540,2025-01-14 19:00:00,-6.159834017831342,106.82387440737891,88,1.0547972825638245,12311.306696402164
2541,2025-01-14 20:00:00,-6.124113992410388,106.7297692984487,372,1.0405763756967505,14416.911329861407
2542,2025-01-14 21:00:00,-6.160257957451209,106.83167781934611,651,1.0558483859277705,15522.700797243124
2543,2025-01-14 22:00:00,-6.187327756431452,106.8131693796512,145,1.0072966501887601,12973.183909379233
2544,2025-01-14 23:00:00,-6.265841389298426,106.81790628518597,375,1.0282689925150896,14923.292450900257
2545,2025-01-15 00:00:00,-6.232102646452323,106.74523834251161,456,1.0733915477184621,14848.348284669286
2546,2025-01-15 01:00:00,-6.1681236431132564,106.9000429439308,274,1.0379716387589817,13513.323834437471
2547,2025-01-15 02:00:00,-6.285326887471269,106.72122700080567,259,1.072935089514981,12351.719135130099
2548,2025-01-15 03:00:00,-6.2349004476272185,106.89862071980785,406,1.0032741648762968,14476.25708989782
2549,2025-01-15 04:00:00,-6.129443350203579,106.75946021365301,673,1.0113699417732556,14728.136011861612
2550,2025-01-15 05:00:00,-6.100350623356385,106.81825575470977,186,1.0482649947109592,15283.47306640217
2551,2025-01-15 06:00:00,-6.220303995273263,106.84410999673933,482,1.0502034465500947,14892.231262248544
2552,2025-01-15 07:00:00,-6.151181667709859,106.82750207279948,451,1.047425186885127,13560.16406421933
2553,2025-01-15 08:00:00,-6.113519944747942,106.83697052170302,217,1.0960464457920651,13231.854977177092
2554,2025-01-15 09:00:00,-6.1069290956910525,106.97214871830087,362,1.0847385796987865,14664.529776863796
2555,2025-01-15 10:00:00,-6.1041913502085885,106.73126056915127,92,1.0876498486356811,11665.040180636852
2556,2025-01-15 11:00:00,-6.207038233725471,106.91156006598912,138,1.0136193597938692,13699.727935129107
2557,2025-01-15 12:00:00,-6.225520355285731,106.96296892187438,202,1.0946577183921142,13578.179380740557
2558,2025-01-15 13:00:00,-6.103146159093872,106.97021527528754,373,1.098456871841203,12675.698185532001
2559,2025-01-15 14:00:00,-6.178317102984443,106.92956384564287,82,1.0979326715368043,11575.401184012688
2560,2025-01-15 15:00:00,-6.194331049316599,106.78272524202923,450,1.0164490609599952,12980.28413203841
2561,2025-01-15 16:00:00,-6.110838059951591,106.7050300455233,304,1.0791227286533063,13662.249778190873
2562,2025-01-15 17:00:00,-6.209583649460963,106.90141998684004,487,1.007133117056672,13674.205787103852
2563,2025-01-15 18:00:00,-6.120777633069798,106.7507029904052,286,1.0513818126261785,13079.48177244093
2564,2025-01-15 19:00:00,-6.143108946608685,106.93608694580308,466,1.0918728866270297,14293.397726736895
2565,2025-01-15 20:00:00,-6.123340524803123,106.9006634407926,53,1.0712296495224336,10601.887000774645
2566,2025-01-15 21:00:00,-6.121105070246148,106.70975281583966,159,1.0290233689481125,11898.226784109725
2567,2025-01-15 22:00:00,-6.284553708202319,106.8576878105799,389,1.0751308877365962,13861.0874285502
2568,2025-01-15 23:00:00,-6.183643817330099,106.97982884657043,103,1.0968578055758984,12767.592252762803
2569,2025-01-16 00:00:00,-6.155306463334091,106.76403663327814,148,1.0858150412410217,13170.112196215006
2570,2025-01-16 01:00:00,-6.2284992333015925,106.72018863184603,193,1.0400288979038883,14058.922160400878
2571,2025-01-16 02:00:00,-6.288204382713804,106.93182533693003,60,1.0028662525875665,10576.936541170075
2572,2025-01-16 03:00:00,-6.2139045919465845,106.88756424178834,398,1.0439460158086322,14009.158622387706
2573,2025-01-16 04:00:00,-6.2870205673390895,106.98404931594281,258,1.0645464310445465,13898.392148837946
2574,2025-01-16 05:00:00,-6.2606133263267445,106.86419628955872,53,1.0386157675612226,9924.129290648263
2575,2025-01-16 06:00:00,-6.288499451784607,106.93283556611523,332,1.0288389202111856,12427.648344378445
2576,2025-01-16 07:00:00,-6.281263324072281,106.72135133501048,175,1.0228615936139158,11496.601345814102
2577,2025-01-16 08:00:00,-6.241614748897111,106.80038696305073,123,1.0703614138691884,14764.71271193623
2578,2025-01-16 09:00:00,-6.157628016634908,106.80405147057651,457,1.0954722240223536,14735.316749528783
2579,2025-01-16 10:00:00,-6.238706478220414,106.95939160065224,225,1.0018458706486315,12305.120973110517
2580,2025-01-16 11:00:00,-6.119667159674975,106.89633924767227,270,1.0717326980607826,11629.384918637785
2581,2025-01-16 12:00:00,-6.157722625023972,106.76062685349345,224,1.049753623494976,12608.182696691594
2582,2025-01-16 13:00:00,-6.1383662310171045,106.91059024192343,142,1.0622281697467801,12152.759526580909
2583,2025-01-16 14:00:00,-6.146319523042126,106.81760809979436,139,1.0411135573769963,12903.925982536737
2584,2025-01-16 15:00:00,-6.235418273434327,106.90461848237763,514,1.0235418799891054,13771.906570020876
2585,2025-01-16 16:00:00,-6.1350441181329,106.88443024987419,74,1.09747067242237,13768.600461111766
2586,2025-01-16 17:00:00,-6.206563664648186,106.75785475429079,389,1.0925099197644386,14078.857093781548
2587,2025-01-16 18:00:00,-6.192933738225611,106.99593961585698,335,1.0899510468954319,12598.619566372614
2588,2025-01-16 19:00:00,-6.219841706048032,106.7917271199788,389,1.0425070342959053,11475.378517707648
2589,2025-01-16 20:00:00,-6.1481678459727584,106.997846028272,264,1.0839438565340926,14175.778435263035
2590,2025-01-16 21:00:00,-6.215051195274474,106.76406729610692,224,1.066159772651762,13059.85251660206
2591,2025-01-16 22:00:00,-6.12956097372141,106.96965910515759,388,1.0731449386424972,14893.535166333328
2592,2025-01-16 23:00:00,-6.293120956138705,106.7008990929684,55,1.017439487299282,12827.97349352207
2593,2025-01-17 00:00:00,-6.200648205303715,106.7793940105443,455,1.0812804305589085,15475.818843310159
2594,2025-01-17 01:00:00,-6.143061449473449,106.83144195504715,341,1.0873346933861903,13713.754998048727
2595,2025-01-17 02:00:00,-6.245724336838445,106.82146094267522,219,1.0476273197260637,13623.56647693092
2596,2025-01-17 03:00:00,-6.203734304378401,106.95545787847288,250,1.0900899415552048,13479.610054858269
2597,2025-01-17 04:00:00,-6.2550632420927155,106.76755659611925,123,1.0245633792549653,10736.099294820962
2598,2025-01-17 05:00:00,-6.191722160980621,106.92567283730496,576,1.0242486294812911,15504.474262169204
2599,2025-01-17 06:00:00,-6.182403348953903,106.8068311019302,217,1.068987750842921,14444.131720398727
2600,2025-01-17 07:00:00,-6.277033592616648,106.92881542929192,168,1.0347632225389691,13427.459213799058
2601,2025-01-17 08:00:00,-6.113685499437032,106.82322814468333,166,1.046802450707251,12520.627966065265
2602,2025-01-17 09:00:00,-6.1745324043791765,106.97377248333878,266,1.0089754930227297,13445.336488115856
2603,2025-01-17 10:00:00,-6.208534890594063,106.8938032133683,213,1.0461563207913862,12178.543943736022
2604,2025-01-17 11:00:00,-6.217603091816571,106.86136202281043,244,1.077650870301961,15134.736501982146
2605,2025-01-17 12:00:00,-6.278200218640006,106.73983919704244,348,1.0478890221205766,13890.600808827894
2606,2025-01-17 13:00:00,-6.249049399189008,106.73732498020689,317,1.069615839235416,12749.754636220912
2607,2025-01-17 14:00:00,-6.193152771011778,106.90357556301208,341,1.0399145663253686,14729.277543432156
2608,2025-01-17 15:00:00,-6.275256847988232,106.9779833989629,305,1.0529291588431795,12991.192517565534
2609,2025-01-17 16:00:00,-6.159945331114585,106.95117151266068,432,1.046637930265943,14832.349334662407
2610,2025-01-17 17:00:00,-6.283835575884727,106.92162207991751,190,1.098678456468176,13698.559482562529
2611,2025-01-17 18:00:00,-6.198873581908982,106.73279290809246,305,1.0684570110029383,14410.726142974912
2612,2025-01-17 19:00:00,-6.206915768367989,106.8828346633817,486,1.046481149367663,13981.13373428552
2613,2025-01-17 20:00:00,-6.221619023098812,106.9706016115184,485,1.0906287799675676,16255.364217691433
2614,2025-01-17 21:00:00,-6.250672049374901,106.85798657288748,319,1.0676842836974483,14750.994516435274
2615,2025-01-17 22:00:00,-6.296586663565981,106.82603552335019,347,1.0514963340746317,13513.28387289137
2616,2025-01-17 23:00:00,-6.231440492286871,106.8254453203959,171,1.0490206361146996,12868.515447557616
2617,2025-01-18 00:00:00,-6.2752448193059625,106.9054814691844,223,1.0918252200387122,12982.969187082252
2618,2025-01-18 01:00:00,-6.159525817487259,106.95664732674503,105,1.0988061766432373,11498.22235440858
2619,2025-01-18 02:00:00,-6.2798220889230265,106.77366249744878,82,1.0877485003841414,13096.7795316495
2620,2025-01-18 03:00:00,-6.152141333737472,106.840174261461,131,1.0466687839617042,10867.526170581967
2621,2025-01-18 04:00:00,-6.151063013466873,106.85252109385927,321,1.0452663582465545,13599.453612805752
2622,2025-01-18 05:00:00,-6.233324615329316,106.86980923123146,337,1.0099089996007862,13071.942355765648
2623,2025-01-18 06:00:00,-6.24880262239967,106.95945169768625,242,1.0710626051459506,13440.803951021022
2624,2025-01-18 07:00:00,-6.156867709952755,106.89552832324469,224,1.0341704300641805,13509.13822412142
2625,2025-01-18 08:00:00,-6.163874005964927,106.98241560212941,58,1.0156806848937225,13440.14315042702
2626,2025-01-18 09:00:00,-6.26815485295879,106.96819405478348,163,1.0393404050231878,14023.11595012022
2627,2025-01-18 10:00:00,-6.128943257807384,106.91687359964261,172,1.0896964120966957,13470.443354453539
2628,2025-01-18 11:00:00,-6.124264937922611,106.92646327460815,198,1.0668953078898695,11576.557645352967
2629,2025-01-18 12:00:00,-6.214832284492332,106.72405185650537,352,1.0371435682482788,13222.757124121421
2630,2025-01-18 13:00:00,-6.160022433960508,106.87964416405464,262,1.0157278203098703,12342.063099079754
2631,2025-01-18 14:00:00,-6.131740264013224,106.91650080710332,324,1.0323385139140133,12605.151488362331
2632,2025-01-18 15:00:00,-6.202543858042672,106.79569921168871,228,1.0147961958946794,12950.666606224295
2633,2025-01-18 16:00:00,-6.16586159992256,106.80134743395114,258,1.0511924535182215,14604.367893638058
2634,2025-01-18 17:00:00,-6.27544326258939,106.89404922359114,193,1.0205579233798927,13547.296937511386
2635,2025-01-18 18:00:00,-6.225932343501445,106.70694559468734,65,1.0361908152490837,10913.205938397672
2636,2025-01-18 19:00:00,-6.1447207807409,106.96901264130368,281,1.062868173504388,13659.562848894811
2637,2025-01-18 20:00:00,-6.121721193563372,106.90236233513141,239,1.0965939803940148,12728.10854822514
2638,2025-01-18 21:00:00,-6.1711070507312815,106.84657594173491,236,1.0467814060534066,12801.424102332125
2639,2025-01-18 22:00:00,-6.23492345818582,106.8329909942545,164,1.027756587596164,13203.86847956789
2640,2025-01-18 23:00:00,-6.17440879476256,106.77781507848633,694,1.0974236672803626,14455.017876611555
2641,2025-01-19 00:00:00,-6.294229178681295,106.91230591341878,267,1.0464876823836486,12798.060860293466
2642,2025-01-19 01:00:00,-6.183373224644022,106.89004300442669,398,1.0189178348375776,13402.6544658834
2643,2025-01-19 02:00:00,-6.254220052042687,106.77543199486803,409,1.0289450047932944,11080.33698827583
2644,2025-01-19 03:00:00,-6.183674772106265,106.90833511421198,282,1.0369126747809188,15084.741851787294
2645,2025-01-19 04:00:00,-6.179947633200012,106.99106934158847,375,1.0632438967500535,12871.112083786831
2646,2025-01-19 05:00:00,-6.252465203961208,106.91288166056589,378,1.000749381231159,15921.557146042289
2647,2025-01-19 06:00:00,-6.2701806622309615,106.792832272761,639,1.0733767045568121,13897.618924755358
2648,2025-01-19 07:00:00,-6.188617640774888,106.93169770772694,442,1.0354890185644372,12885.369821830143
2649,2025-01-19 08:00:00,-6.1829142195738935,106.82432072708464,482,1.0170384480269232,15656.98247920563
2650,2025-01-19 09:00:00,-6.176853105714163,106.76010078962584,108,1.087799498377129,12519.988056106598
2651,2025-01-19 10:00:00,-6.149931311222368,106.85941084697623,275,1.0807705254941615,13103.162520399825
2652,2025-01-19 11:00:00,-6.2483419432564125,106.75507606409491,264,1.071514009195073,11488.705252831203
2653,2025-01-19 12:00:00,-6.149577816736535,106.92691546961558,232,1.0229760543003106,11911.39495458638
2654,2025-01-19 13:00:00,-6.280670527338081,106.95084653779594,724,1.078450091333325,15363.32952160102
2655,2025-01-19 14:00:00,-6.267795122985356,106.8523141402338,78,1.0197580822085766,12348.823923737893
2656,2025-01-19 15:00:00,-6.118397530339434,106.79408145880895,336,1.083580422325837,14584.013596348388
2657,2025-01-19 16:00:00,-6.1712283432138895,106.9417492973499,199,1.0895097046803732,12999.010998134969
2658,2025-01-19 17:00:00,-6.206765655719427,106.88686511737848,320,1.08261404650535,12965.341276974325
2659,2025-01-19 18:00:00,-6.26440459546825,106.95803942464715,52,1.0683860812951895,12535.319641348531
2660,2025-01-19 19:00:00,-6.196858826564835,106.80150888705458,89,1.0618633002915623,12440.277995772585
2661,2025-01-19 20:00:00,-6.114451279314994,106.99086117692474,127,1.0969825291145394,12680.28546611161
2662,2025-01-19 21:00:00,-6.27104734466081,106.89101875398315,300,1.0330821188404993,13926.346150413081
2663,2025-01-19 22:00:00,-6.115501772940843,106.8504974493353,134,1.0763902826937712,13714.933635664642
2664,2025-01-19 23:00:00,-6.1404134276046065,106.93603479176117,476,1.0270522660811978,16279.436052757479
2665,2025-01-20 00:00:00,-6.291607661263558,106.80399416717434,376,1.0128962826690222,15771.049089539336
2666,2025-01-20 01:00:00,-6.27861136168681,106.80530592485826,444,1.0299206437550876,14154.333441161945
2667,2025-01-20 02:00:00,-6.14627210401035,106.98980396621364,232,1.0181535972004785,13714.46080073642
2668,2025-01-20 03:00:00,-6.173724934940983,106.77194725439146,637,1.0968575170807018,15523.844315830722
2669,2025-01-20 04:00:00,-6.185549372337567,106.98104931000364,371,1.0990549747001892,14565.673048612694
2670,2025-01-20 05:00:00,-6.236095526440248,106.86155093822181,92,1.0376424876000818,12757.838307695127
2671,2025-01-20 06:00:00,-6.2839889366842625,106.72298931967522,117,1.0054884555864594,13383.445158893574
2672,2025-01-20 07:00:00,-6.112114929485739,106.8534609016203,310,1.0913923814235138,13097.375580277925
2673,2025-01-20 08:00:00,-6.124178241294199,106.99574011715889,423,1.0613799415055938,14598.430556795209
2674,2025-01-20 09:00:00,-6.290934639684986,106.74812196413836,304,1.0313593325235386,13585.5701137227
2675,2025-01-20 10:00:00,-6.170168830529976,106.93744042106145,666,1.0040930262650847,16359.410271025228
2676,2025-01-20 11:00:00,-6.29771161253422,106.73271676088808,95,1.0677103968475485,13714.573269663866
2677,2025-01-20 12:00:00,-6.166040956437223,106.7454349273263,402,1.0133791835052501,14280.684712195192
2678,2025-01-20 13:00:00,-6.158255885882141,106.70084576702065,468,1.0537049688925095,14594.026906749192
2679,2025-01-20 14:00:00,-6.247620594164695,106.96947448242732,266,1.0941600524521422,13497.174659324795
2680,2025-01-20 15:00:00,-6.143395769040016,106.90010811884687,386,1.003269283831384,16294.889974281437
2681,2025-01-20 16:00:00,-6.240186859589529,106.7674147509915,165,1.0414570573578927,12405.517095281286
2682,2025-01-20 17:00:00,-6.156596692875846,106.93596223717529,676,1.0656028306468621,15155.862196102957
2683,2025-01-20 18:00:00,-6.191880268800705,106.88550941873078,313,1.046370519446315,13961.26393255444
2684,2025-01-20 19:00:00,-6.216444191797956,106.95448407585913,239,1.0010415502339438,10792.776902862159
2685,2025-01-20 20:00:00,-6.108527280362988,106.7204206581528,472,1.0768916290277515,13549.083895500738
2686,2025-01-20 21:00:00,-6.233584428331465,106.95586238455179,327,1.0653356619120262,15568.768445043368
2687,2025-01-20 22:00:00,-6.263562822219369,106.9209190120346,374,1.0108594504031874,11974.32010424421
2688,2025-01-20 23:00:00,-6.227445926215853,106.89460398582612,333,1.0599606575737504,14516.957846082269
2689,2025-01-21 00:00:00,-6.23598505925026,106.99512875594293,354,1.0848139534517856,15469.647259651285
2690,2025-01-21 01:00:00,-6.132461757963366,106.80713838819727,432,1.0948037968956499,14143.946368587163
2691,2025-01-21 02:00:00,-6.295977790736326,106.81168423309211,475,1.0714227786983517,13383.231690321558
2692,2025-01-21 03:00:00,-6.269666702144786,106.92676878075454,223,1.0047330754926267,11597.582367530224
2693,2025-01-21 04:00:00,-6.247648577395639,106.9382233328338,66,1.0434823934858812,10758.271399601563
2694,2025-01-21 05:00:00,-6.2841057781103355,106.7021842232366,259,1.005647206322264,11798.177263631744
2695,2025-01-21 06:00:00,-6.208092535588045,106.85975727432258,267,1.064436658171606,12741.26562896073
2696,2025-01-21 07:00:00,-6.162511780152286,106.80035553367487,207,1.056180549868134,12667.545451737367
2697,2025-01-21 08:00:00,-6.250514198968606,106.96414486625822,355,1.0905727141426376,12137.782157103853
2698,2025-01-21 09:00:00,-6.282376504018661,106.99890998231618,75,1.0510387317185825,12754.243731745482
2699,2025-01-21 10:00:00,-6.246272280103288,106.76708701943748,423,1.0590715891394713,14696.76730572342
2700,2025-01-21 11:00:00,-6.292886898532583,106.75654891915458,468,1.0136024474676095,13840.963501428003
2701,2025-01-21 12:00:00,-6.2045759691509685,106.8145241182605,130,1.0567756985427739,14522.50504608924
2702,2025-01-21 13:00:00,-6.117577958521596,106.91046263796686,339,1.02811817599636,16217.400222810778
2703,2025-01-21 14:00:00,-6.225911179696282,106.96649972281416,141,1.0769004912526636,11297.377750151436
2704,2025-01-21 15:00:00,-6.101176153803732,106.8553016881043,387,1.0049881546075206,15582.891763560012
2705,2025-01-21 16:00:00,-6.138290947484685,106.93209989656775,203,1.0878085280540712,12783.142976295643
2706,2025-01-21 17:00:00,-6.159017443056975,106.74827643812529,291,1.0052875633835312,12859.876388510656
2707,2025-01-21 18:00:00,-6.159092179529736,106.87589065929625,344,1.0693536475383865,14880.9568039311
2708,2025-01-21 19:00:00,-6.121170300999557,106.72142400439097,376,1.005510204120205,13881.493192015112
